,Transaction ID,Sender Address,Receiver Address,Amount Transferred,Timestamp,Transaction Type,Fraudulent Label,Suspicious Transaction Flags,Block Hash,Block Number,Mining Pool Information,Account Creation Date,Account Activity Level,Account Age,Account Balance,Account Reputation Score,Transaction Volume,Transaction Frequency,Number of Distinct Counterparties,Time Between Transactions,Number of Transactions per Day,Pattern Consistency,Shared IP Address,Device Information,Account Linking,Geographical Location,Device Fingerprinting
93,TX000094,ACC000212,ACC000047,49.06,2025-02-27 10:16:59.344721,Regular Transfer,0,1,BLOCK000094,928387,PoolD,2024-09-25 19:16:59.359776,Low,8,1939.32,96,2890.19,76,31,19.826260568200013,7,1,63.48.126.208,DeviceC,1,US,Fingerprint_211
94,TX000095,ACC000032,ACC000049,16.83,2025-02-27 11:32:59.344721,Regular Transfer,0,1,BLOCK000095,664744,PoolD,2024-05-08 19:16:59.358697,High,313,9580.97,61,5746.62,10,12,17.46424369991538,6,0,65.189.242.32,DeviceC,0,US,Fingerprint_31
95,TX000096,ACC000191,ACC000370,79.5,2025-02-27 10:05:59.344721,Regular Transfer,1,0,BLOCK000096,300188,PoolB,2024-12-16 19:16:59.359776,High,275,4609.54,69,4917.69,54,12,17.7087706565545,9,1,164.104.236.88,DeviceB,0,Africa,Fingerprint_190
96,TX000097,ACC000499,ACC000406,16.93,2025-02-27 00:00:59.344721,Regular Transfer,0,1,BLOCK000097,190275,PoolD,2024-05-01 19:16:59.359776,Medium,48,4583.5,40,1029.09,63,7,4.340082983117377,9,0,31.137.24.62,DeviceD,0,Africa,Fingerprint_498
97,TX000098,ACC000265,ACC000279,72.03,2025-02-27 17:09:59.344721,Smart Contract Interaction,0,1,BLOCK000098,415535,PoolD,2025-01-26 19:16:59.359776,Medium,172,8732.19,98,2220.47,81,31,21.026682466832668,6,0,74.51.151.191,DeviceA,0,Oceania,Fingerprint_264
98,TX000099,ACC000486,ACC000294,48.84,2025-02-27 14:06:59.344721,Regular Transfer,0,1,BLOCK000099,907111,PoolA,2024-05-16 19:16:59.359776,Medium,59,1481.67,4,7492.97,18,26,6.7449122607941785,8,0,77.89.147.21,DeviceA,1,Oceania,Fingerprint_485
99,TX000100,ACC000431,ACC000281,91.69,2025-02-26 19:29:59.344721,Smart Contract Interaction,0,1,BLOCK000100,585936,PoolB,2025-01-22 19:16:59.359776,Low,135,5846.17,92,4177.4,85,46,19.616604548970997,10,1,99.95.55.156,DeviceD,1,Asia,Fingerprint_430
100,TX000101,ACC000006,ACC000165,54.22,2025-02-26 20:29:59.344721,Regular Transfer,1,0,BLOCK000101,255362,PoolB,2024-04-19 19:16:59.358697,High,48,9463.46,44,2351.45,21,12,9.428683642272205,1,1,3.128.144.82,DeviceB,0,Oceania,Fingerprint_5
101,TX000102,ACC000361,ACC000062,64.18,2025-02-27 15:57:59.344721,Smart Contract Interaction,0,1,BLOCK000102,597013,PoolB,2024-10-19 19:16:59.359776,High,200,7330.53,26,2902.59,85,33,18.763942749596605,7,1,182.47.180.90,DeviceB,0,Africa,Fingerprint_360
102,TX000103,ACC000341,ACC000177,5.88,2025-02-27 16:20:59.344721,Regular Transfer,1,0,BLOCK000103,542372,PoolA,2024-03-29 19:16:59.359776,High,192,646.16,40,587.23,99,26,17.442802667219873,4,1,32.242.213.237,DeviceC,1,EU,Fingerprint_340
103,TX000104,ACC000269,ACC000333,3.39,2025-02-26 20:27:59.344721,Regular Transfer,0,0,BLOCK000104,122876,PoolC,2024-07-31 19:16:59.359776,Low,220,6800.46,55,7128.91,2,22,9.308281092475207,8,1,180.169.99.158,DeviceD,1,Asia,Fingerprint_268
104,TX000105,ACC000134,ACC000376,84.67,2025-02-27 07:31:59.344721,Smart Contract Interaction,1,0,BLOCK000105,222115,PoolC,2024-09-12 19:16:59.359776,Low,360,6986.65,87,4281.35,96,27,11.180761753619498,4,1,21.251.16.255,DeviceC,0,Oceania,Fingerprint_133
105,TX000106,ACC000321,ACC000435,94.52,2025-02-27 00:47:59.344721,Smart Contract Interaction,1,0,BLOCK000106,274174,PoolA,2024-04-22 19:16:59.359776,Medium,361,2762.47,9,6399.04,50,32,18.965597032975268,3,1,55.229.64.76,DeviceD,0,US,Fingerprint_320
106,TX000107,ACC000056,ACC000361,66.82,2025-02-27 05:08:59.344721,Smart Contract Interaction,0,1,BLOCK000107,259826,PoolC,2024-04-21 19:16:59.358697,High,181,662.35,3,7856.32,79,26,14.504114788845484,3,1,167.244.188.72,DeviceD,1,Africa,Fingerprint_55
107,TX000108,ACC000218,ACC000485,76.44,2025-02-26 23:08:59.344721,Regular Transfer,1,1,BLOCK000108,874668,PoolD,2024-11-03 19:16:59.359776,Medium,59,1091.85,72,9188.15,52,45,10.832461969488554,2,1,226.76.196.194,DeviceD,1,Oceania,Fingerprint_217
108,TX000109,ACC000227,ACC000301,41.25,2025-02-27 11:30:59.344721,Regular Transfer,1,1,BLOCK000109,836727,PoolD,2025-01-02 19:16:59.359776,High,231,2754.59,94,6720.28,19,12,4.689612772212248,10,1,231.11.199.176,DeviceA,0,Oceania,Fingerprint_226
109,TX000110,ACC000477,ACC000176,84.26,2025-02-27 00:22:59.344721,Regular Transfer,1,1,BLOCK000110,566895,PoolB,2024-07-25 19:16:59.359776,Low,311,2894.49,41,2972.95,60,42,3.8941584605288186,2,0,84.141.172.15,DeviceA,1,Oceania,Fingerprint_476
110,TX000111,ACC000438,ACC000289,23.15,2025-02-27 17:11:59.344721,Smart Contract Interaction,0,1,BLOCK000111,608608,PoolA,2024-05-03 19:16:59.359776,Low,201,1364.03,92,2754.63,45,14,10.28404882834991,1,1,70.118.210.22,DeviceA,0,US,Fingerprint_437
111,TX000112,ACC000132,ACC000107,70.72,2025-02-27 06:03:59.344721,Regular Transfer,0,1,BLOCK000112,594392,PoolA,2024-09-06 19:16:59.359776,Low,249,7916.28,43,5340.17,48,19,21.81474334422536,6,0,153.175.198.191,DeviceD,1,EU,Fingerprint_131
112,TX000113,ACC000251,ACC000329,0.92,2025-02-27 01:25:59.344721,Regular Transfer,0,1,BLOCK000113,120581,PoolD,2024-05-10 19:16:59.359776,Low,158,3321.55,99,2534.55,73,5,19.95914607115663,6,0,193.69.0.147,DeviceC,1,US,Fingerprint_250
113,TX000114,ACC000090,ACC000113,50.58,2025-02-27 04:58:59.344721,Smart Contract Interaction,0,1,BLOCK000114,571351,PoolD,2024-11-06 19:16:59.358697,High,135,5275.14,80,4505.57,50,8,23.118092129374585,10,1,39.54.0.15,DeviceA,1,Asia,Fingerprint_89
114,TX000115,ACC000457,ACC000055,37.33,2025-02-27 00:59:59.344721,Smart Contract Interaction,0,0,BLOCK000115,713654,PoolB,2024-10-22 19:16:59.359776,High,6,9260.44,37,2053.94,32,47,2.5254916741359477,2,0,78.32.81.242,DeviceC,1,Asia,Fingerprint_456
115,TX000116,ACC000436,ACC000423,61.79,2025-02-26 19:48:59.344721,Smart Contract Interaction,1,1,BLOCK000116,354415,PoolC,2024-07-27 19:16:59.359776,Medium,186,5620.49,54,6027.43,99,5,1.6895429152531474,10,0,123.170.252.116,DeviceB,1,Africa,Fingerprint_435
116,TX000117,ACC000150,ACC000184,66.68,2025-02-27 03:03:59.344721,Smart Contract Interaction,0,0,BLOCK000117,311118,PoolC,2024-09-18 19:16:59.359776,Low,195,7726.44,8,7432.91,78,12,8.84627253064239,9,1,127.2.198.90,DeviceA,0,EU,Fingerprint_149
117,TX000118,ACC000320,ACC000382,61.66,2025-02-26 23:43:59.344721,Smart Contract Interaction,1,1,BLOCK000118,409153,PoolD,2024-05-23 19:16:59.359776,Medium,331,9452.67,9,2267.59,75,48,11.44308284772501,7,0,40.30.60.75,DeviceB,0,EU,Fingerprint_319
118,TX000119,ACC000305,ACC000288,48.33,2025-02-27 11:13:59.344721,Regular Transfer,1,0,BLOCK000119,697091,PoolC,2024-12-03 19:16:59.359776,High,342,892.74,36,6903.5,34,2,20.58417675657418,9,0,252.47.77.26,DeviceB,1,US,Fingerprint_304
119,TX000120,ACC000077,ACC000404,48.79,2025-02-27 03:00:59.344721,Smart Contract Interaction,0,1,BLOCK000120,969742,PoolB,2024-04-29 19:16:59.358697,Medium,349,6014.31,53,6626.06,55,48,15.688641360736984,9,0,144.136.191.198,DeviceB,1,US,Fingerprint_76
120,TX000121,ACC000382,ACC000423,0.67,2025-02-27 09:03:59.344721,Smart Contract Interaction,0,1,BLOCK000121,974343,PoolC,2024-03-19 19:16:59.359776,Low,105,4163.12,38,5923.14,70,12,5.821673324467549,9,1,167.94.47.70,DeviceD,1,US,Fingerprint_381
121,TX000122,ACC000270,ACC000488,55.17,2025-02-27 16:34:59.344721,Smart Contract Interaction,0,1,BLOCK000122,510762,PoolD,2025-01-24 19:16:59.359776,Medium,192,2906.59,89,484.25,28,21,18.7721687201733,2,1,84.5.51.74,DeviceB,0,Africa,Fingerprint_269
122,TX000123,ACC000390,ACC000410,1.19,2025-02-27 05:47:59.344721,Regular Transfer,0,0,BLOCK000123,153395,PoolC,2024-03-10 19:16:59.359776,Low,79,8338.52,48,4643.17,74,27,12.658934259986466,9,0,35.48.2.54,DeviceD,1,Oceania,Fingerprint_389
123,TX000124,ACC000266,ACC000307,52.95,2025-02-27 18:04:59.344721,Regular Transfer,0,0,BLOCK000124,450067,PoolB,2024-08-02 19:16:59.359776,High,59,4725.68,48,4399.76,3,36,17.082780229764147,7,1,27.179.238.197,DeviceC,0,US,Fingerprint_265
124,TX000125,ACC000001,ACC000322,27.48,2025-02-27 02:07:59.344721,Smart Contract Interaction,1,1,BLOCK000125,108256,PoolA,2024-11-29 19:16:59.358697,Low,78,7080.84,20,4460.35,13,48,20.48261880902558,1,0,101.134.73.96,DeviceC,1,Oceania,Fingerprint_0
125,TX000126,ACC000163,ACC000014,97.75,2025-02-26 23:46:59.344721,Regular Transfer,1,1,BLOCK000126,207650,PoolB,2024-03-23 19:16:59.359776,Low,326,2124.75,15,4589.92,81,45,16.47845238452213,6,1,94.211.59.20,DeviceB,1,Asia,Fingerprint_162
126,TX000127,ACC000010,ACC000465,1.72,2025-02-27 01:37:59.344721,Regular Transfer,1,1,BLOCK000127,761032,PoolD,2025-01-08 19:16:59.358697,Medium,335,8460.36,65,2403.46,72,24,12.09959310913052,3,0,185.33.134.163,DeviceA,0,Oceania,Fingerprint_9
127,TX000128,ACC000465,ACC000415,81.32,2025-02-26 23:45:59.344721,Smart Contract Interaction,1,0,BLOCK000128,988803,PoolA,2024-05-31 19:16:59.359776,High,176,4391.3,34,8754.73,21,34,1.016597450993285,7,1,161.133.109.10,DeviceD,1,Oceania,Fingerprint_464
128,TX000129,ACC000440,ACC000134,67.41,2025-02-26 20:08:59.344721,Smart Contract Interaction,0,0,BLOCK000129,847732,PoolA,2024-07-22 19:16:59.359776,Medium,252,6396.68,98,5667.85,51,30,20.35277474000432,1,0,52.225.69.113,DeviceA,1,EU,Fingerprint_439
129,TX000130,ACC000416,ACC000091,80.62,2025-02-26 22:05:59.344721,Smart Contract Interaction,1,1,BLOCK000130,552762,PoolA,2024-10-12 19:16:59.359776,Medium,141,6700.79,96,1523.34,52,2,1.2133007864863492,10,0,234.148.104.211,DeviceA,1,US,Fingerprint_415
130,TX000131,ACC000154,ACC000352,90.98,2025-02-27 14:14:59.344721,Regular Transfer,1,0,BLOCK000131,535878,PoolA,2024-11-25 19:16:59.359776,Low,243,7113.81,48,7361.09,36,9,3.5638113429864244,4,0,71.67.12.224,DeviceD,1,Asia,Fingerprint_153
131,TX000132,ACC000029,ACC000155,10.71,2025-02-27 15:09:59.344721,Smart Contract Interaction,0,0,BLOCK000132,989838,PoolA,2024-09-23 19:16:59.358697,Medium,199,8193.42,50,1220.51,83,22,13.961406963636408,5,0,251.6.157.81,DeviceD,1,EU,Fingerprint_28
132,TX000133,ACC000440,ACC000170,9.64,2025-02-27 03:56:59.344721,Smart Contract Interaction,1,0,BLOCK000133,619782,PoolC,2024-07-22 19:16:59.359776,Medium,252,6396.68,98,5667.85,51,30,20.35277474000432,1,0,52.225.69.113,DeviceA,1,EU,Fingerprint_439
133,TX000134,ACC000474,ACC000004,14.9,2025-02-27 13:21:59.344721,Smart Contract Interaction,1,0,BLOCK000134,872882,PoolA,2024-09-21 19:16:59.359776,Medium,131,6996.29,39,8906.5,61,46,12.33443930909436,7,0,251.105.71.112,DeviceD,1,US,Fingerprint_473
134,TX000135,ACC000043,ACC000435,19.2,2025-02-27 13:33:59.344721,Smart Contract Interaction,1,0,BLOCK000135,706770,PoolC,2024-04-28 19:16:59.358697,Medium,281,1859.15,67,3809.68,17,12,6.242114667923063,2,0,126.114.1.167,DeviceC,1,Asia,Fingerprint_42
135,TX000136,ACC000243,ACC000284,52.65,2025-02-27 12:02:59.344721,Smart Contract Interaction,0,0,BLOCK000136,724783,PoolD,2024-10-11 19:16:59.359776,Medium,98,9077.82,55,7080.53,1,21,13.371601376662575,1,1,63.236.188.91,DeviceC,0,US,Fingerprint_242
136,TX000137,ACC000035,ACC000201,81.52,2025-02-27 12:41:59.344721,Smart Contract Interaction,0,0,BLOCK000137,866591,PoolB,2024-06-15 19:16:59.358697,Low,79,6038.82,77,806.79,14,19,17.40081326005484,6,0,160.243.143.174,DeviceD,0,EU,Fingerprint_34
137,TX000138,ACC000381,ACC000071,26.74,2025-02-27 14:57:59.344721,Smart Contract Interaction,1,1,BLOCK000138,681230,PoolC,2025-01-19 19:16:59.359776,Low,166,2500.2,49,1046.01,60,42,4.746308925762372,2,1,208.11.13.145,DeviceD,0,EU,Fingerprint_380
138,TX000139,ACC000383,ACC000317,39.7,2025-02-27 17:48:59.344721,Regular Transfer,1,0,BLOCK000139,404899,PoolA,2024-10-18 19:16:59.359776,Low,48,1995.23,10,3972.13,24,44,22.636002624403638,8,1,51.185.58.48,DeviceB,1,Asia,Fingerprint_382
139,TX000140,ACC000065,ACC000016,37.31,2025-02-27 04:48:59.344721,Regular Transfer,0,1,BLOCK000140,138815,PoolA,2024-04-22 19:16:59.358697,Medium,227,5739.48,60,9556.28,79,30,9.737064438517017,7,1,31.213.202.79,DeviceB,1,US,Fingerprint_64
140,TX000141,ACC000238,ACC000374,40.61,2025-02-27 16:35:59.344721,Regular Transfer,0,1,BLOCK000141,611177,PoolD,2024-09-02 19:16:59.359776,High,308,6368.99,63,833.48,65,18,23.69937154616573,7,1,209.159.85.34,DeviceB,1,Asia,Fingerprint_237
141,TX000142,ACC000275,ACC000108,56.5,2025-02-26 19:56:59.344721,Smart Contract Interaction,1,1,BLOCK000142,519095,PoolB,2024-12-16 19:16:59.359776,Medium,278,999.92,56,3552.17,93,48,9.330687267029868,4,1,224.249.221.18,DeviceA,1,US,Fingerprint_274
142,TX000143,ACC000133,ACC000210,99.02,2025-02-27 04:24:59.344721,Regular Transfer,0,0,BLOCK000143,609713,PoolA,2024-04-21 19:16:59.359776,Low,109,3795.56,23,3942.33,23,23,17.559573429747687,2,1,106.155.219.244,DeviceD,0,US,Fingerprint_132
143,TX000144,ACC000437,ACC000171,22.59,2025-02-27 12:22:59.344721,Regular Transfer,1,0,BLOCK000144,638292,PoolA,2024-04-02 19:16:59.359776,Low,107,9672.78,73,8727.14,19,2,5.693768605884095,6,1,220.8.39.52,DeviceA,0,US,Fingerprint_436
144,TX000145,ACC000212,ACC000186,68.41,2025-02-26 21:51:59.344721,Smart Contract Interaction,0,0,BLOCK000145,719749,PoolA,2024-09-25 19:16:59.359776,Low,8,1939.32,96,2890.19,76,31,19.826260568200013,7,1,63.48.126.208,DeviceC,1,US,Fingerprint_211
145,TX000146,ACC000106,ACC000361,84.79,2025-02-27 14:13:59.344721,Regular Transfer,0,1,BLOCK000146,859813,PoolB,2024-12-26 19:16:59.359776,High,205,6410.97,56,6773.64,56,40,7.11255679797709,6,1,136.12.139.96,DeviceA,0,US,Fingerprint_105
146,TX000147,ACC000270,ACC000389,65.38,2025-02-26 22:57:59.344721,Regular Transfer,1,1,BLOCK000147,741199,PoolA,2025-01-24 19:16:59.359776,Medium,192,2906.59,89,484.25,28,21,18.7721687201733,2,1,84.5.51.74,DeviceB,0,Africa,Fingerprint_269
147,TX000148,ACC000365,ACC000284,85.82,2025-02-27 10:27:59.344721,Regular Transfer,1,0,BLOCK000148,811634,PoolC,2024-03-22 19:16:59.359776,Medium,265,321.37,100,434.4,90,15,3.831532286000373,6,1,179.15.174.199,DeviceC,1,US,Fingerprint_364
148,TX000149,ACC000101,ACC000043,75.96,2025-02-27 08:21:59.344721,Regular Transfer,1,1,BLOCK000149,956360,PoolD,2024-11-26 19:16:59.359776,Medium,54,4938.19,71,8295.43,22,46,20.723019999541357,7,1,32.78.110.33,DeviceB,0,Africa,Fingerprint_100
149,TX000150,ACC000156,ACC000027,9.36,2025-02-27 16:58:59.344721,Smart Contract Interaction,1,1,BLOCK000150,611601,PoolA,2024-07-19 19:16:59.359776,Low,28,8355.42,72,5936.63,62,10,5.190146477627382,5,0,188.54.214.242,DeviceC,0,Africa,Fingerprint_155
150,TX000151,ACC000498,ACC000079,37.93,2025-02-27 16:17:59.344721,Regular Transfer,1,0,BLOCK000151,343170,PoolA,2024-05-20 19:16:59.359776,Low,103,8824.24,70,2072.75,45,8,9.619726063368036,1,0,8.94.64.33,DeviceD,1,Asia,Fingerprint_497
151,TX000152,ACC000325,ACC000309,55.27,2025-02-27 06:01:59.344721,Regular Transfer,1,1,BLOCK000152,848987,PoolA,2024-07-08 19:16:59.359776,Low,115,8341.72,63,8768.66,27,9,10.233719574056343,10,1,17.186.80.200,DeviceD,0,EU,Fingerprint_324
152,TX000153,ACC000220,ACC000337,5.62,2025-02-27 00:16:59.344721,Smart Contract Interaction,0,0,BLOCK000153,163653,PoolA,2024-10-05 19:16:59.359776,Low,209,2489.44,89,9199.92,86,12,13.835567860896601,2,1,223.175.164.10,DeviceD,0,Asia,Fingerprint_219
153,TX000154,ACC000259,ACC000137,0.95,2025-02-27 05:42:59.344721,Smart Contract Interaction,1,0,BLOCK000154,653971,PoolD,2024-03-19 19:16:59.359776,Medium,211,1707.25,94,5017.59,24,27,16.195888087127656,8,1,110.222.75.230,DeviceB,1,US,Fingerprint_258
154,TX000155,ACC000061,ACC000331,17.15,2025-02-27 00:25:59.344721,Regular Transfer,1,1,BLOCK000155,119943,PoolC,2024-11-24 19:16:59.358697,High,236,7162.66,85,6604.89,1,37,15.912659577204137,9,1,34.71.77.52,DeviceA,1,Africa,Fingerprint_60
155,TX000156,ACC000113,ACC000243,49.99,2025-02-27 08:08:59.344721,Smart Contract Interaction,0,1,BLOCK000156,542503,PoolB,2024-11-15 19:16:59.359776,Low,179,1387.34,55,5099.76,16,3,7.963499660789202,5,0,239.177.149.75,DeviceD,1,Asia,Fingerprint_112
156,TX000157,ACC000170,ACC000222,43.4,2025-02-27 09:50:59.344721,Smart Contract Interaction,0,0,BLOCK000157,704402,PoolC,2024-05-16 19:16:59.359776,Low,42,7616.03,2,4983.61,81,3,3.5003691654325326,7,1,50.88.198.36,DeviceC,1,US,Fingerprint_169
157,TX000158,ACC000295,ACC000137,78.44,2025-02-27 01:31:59.344721,Regular Transfer,1,1,BLOCK000158,431192,PoolA,2024-12-04 19:16:59.359776,High,54,1479.0,5,1844.32,53,48,13.392616028459502,6,0,41.124.83.246,DeviceD,1,Oceania,Fingerprint_294
158,TX000159,ACC000116,ACC000378,56.59,2025-02-27 03:37:59.344721,Smart Contract Interaction,1,1,BLOCK000159,680130,PoolA,2025-01-23 19:16:59.359776,Low,329,7242.53,11,8826.27,84,30,18.51865139878705,10,0,183.238.230.84,DeviceD,1,US,Fingerprint_115
159,TX000160,ACC000111,ACC000057,85.8,2025-02-27 18:50:59.344721,Regular Transfer,0,0,BLOCK000160,166595,PoolD,2024-08-11 19:16:59.359776,Low,343,2240.14,94,1267.84,33,30,21.84124225208217,5,1,190.74.164.177,DeviceD,1,US,Fingerprint_110
160,TX000161,ACC000036,ACC000215,9.55,2025-02-26 19:21:59.344721,Smart Contract Interaction,0,0,BLOCK000161,380859,PoolD,2024-11-18 19:16:59.358697,Low,291,8772.52,84,4322.11,94,20,16.485410420464213,8,1,169.99.65.164,DeviceA,0,Oceania,Fingerprint_35
161,TX000162,ACC000316,ACC000142,52.82,2025-02-26 21:59:59.344721,Regular Transfer,0,1,BLOCK000162,779792,PoolA,2024-05-28 19:16:59.359776,Medium,64,9103.27,61,4309.47,81,2,4.500722258986569,3,0,242.231.183.156,DeviceA,0,Oceania,Fingerprint_315
162,TX000163,ACC000115,ACC000340,4.26,2025-02-26 23:12:59.344721,Smart Contract Interaction,0,1,BLOCK000163,537400,PoolC,2024-09-10 19:16:59.359776,Low,240,8613.89,24,4992.58,56,32,6.610633712042718,10,1,44.129.70.170,DeviceD,1,US,Fingerprint_114
163,TX000164,ACC000453,ACC000244,21.15,2025-02-27 01:25:59.344721,Smart Contract Interaction,1,1,BLOCK000164,596330,PoolB,2025-01-07 19:16:59.359776,Medium,231,1036.07,10,1360.1,27,22,3.302650685188059,3,0,100.107.101.67,DeviceB,0,Africa,Fingerprint_452
164,TX000165,ACC000430,ACC000334,86.81,2025-02-27 04:56:59.344721,Regular Transfer,1,1,BLOCK000165,222621,PoolD,2024-12-10 19:16:59.359776,Low,145,1214.43,49,4984.84,17,31,4.481751494595656,4,0,214.174.0.246,DeviceA,0,Oceania,Fingerprint_429
165,TX000166,ACC000036,ACC000023,88.76,2025-02-27 15:25:59.344721,Regular Transfer,1,0,BLOCK000166,618823,PoolA,2024-11-18 19:16:59.358697,Low,291,8772.52,84,4322.11,94,20,16.485410420464213,8,1,169.99.65.164,DeviceA,0,Oceania,Fingerprint_35
166,TX000167,ACC000120,ACC000198,47.56,2025-02-27 05:07:59.344721,Regular Transfer,1,1,BLOCK000167,752944,PoolD,2024-07-19 19:16:59.359776,High,44,8122.82,85,1751.03,47,44,2.174904393656116,3,1,53.2.130.84,DeviceB,1,Africa,Fingerprint_119
167,TX000168,ACC000335,ACC000300,4.67,2025-02-27 14:09:59.344721,Regular Transfer,0,1,BLOCK000168,777568,PoolB,2024-05-17 19:16:59.359776,High,3,6809.23,70,3853.96,65,19,13.244378324809121,5,0,184.175.190.172,DeviceB,0,EU,Fingerprint_334
168,TX000169,ACC000108,ACC000004,7.44,2025-02-27 14:12:59.344721,Smart Contract Interaction,0,0,BLOCK000169,463608,PoolA,2024-03-07 19:16:59.359776,Medium,115,8430.76,36,6094.9,57,30,18.091540339368027,5,0,222.250.118.24,DeviceA,0,Africa,Fingerprint_107
169,TX000170,ACC000067,ACC000151,92.56,2025-02-26 23:55:59.344721,Regular Transfer,1,1,BLOCK000170,570103,PoolD,2024-09-17 19:16:59.358697,Medium,72,6821.32,97,9923.96,19,32,2.4893097123089496,4,1,59.133.116.122,DeviceC,1,EU,Fingerprint_66
170,TX000171,ACC000468,ACC000106,89.93,2025-02-26 23:11:59.344721,Regular Transfer,0,0,BLOCK000171,831396,PoolC,2024-11-11 19:16:59.359776,Low,315,1462.46,100,1264.07,61,5,6.907817273948848,6,0,27.117.57.245,DeviceA,0,Oceania,Fingerprint_467
171,TX000172,ACC000286,ACC000069,56.36,2025-02-26 23:22:59.344721,Regular Transfer,1,0,BLOCK000172,557420,PoolD,2024-06-02 19:16:59.359776,Low,318,3337.39,11,3024.63,7,43,20.128512249537852,4,0,235.175.190.240,DeviceD,1,EU,Fingerprint_285
172,TX000173,ACC000237,ACC000128,3.3,2025-02-27 15:50:59.344721,Smart Contract Interaction,0,0,BLOCK000173,121817,PoolD,2024-11-29 19:16:59.359776,Low,86,2035.75,4,6753.61,89,9,6.746460880661607,7,0,223.142.95.117,DeviceD,0,EU,Fingerprint_236
173,TX000174,ACC000393,ACC000165,92.88,2025-02-27 15:39:59.344721,Smart Contract Interaction,1,1,BLOCK000174,269170,PoolD,2024-08-09 19:16:59.359776,High,363,6941.33,5,5804.39,94,2,22.732627388163927,5,1,126.41.171.86,DeviceC,0,Oceania,Fingerprint_392
174,TX000175,ACC000404,ACC000004,31.46,2025-02-27 00:03:59.344721,Regular Transfer,1,0,BLOCK000175,402001,PoolD,2024-07-26 19:16:59.359776,Low,96,884.29,4,7302.82,52,27,6.275253251144668,1,1,67.20.118.127,DeviceA,0,Africa,Fingerprint_403
175,TX000176,ACC000096,ACC000374,96.15,2025-02-27 15:49:59.344721,Regular Transfer,0,1,BLOCK000176,861485,PoolD,2025-01-15 19:16:59.359776,Medium,126,3009.98,57,3686.74,41,44,13.02782230603214,4,0,17.61.154.72,DeviceB,0,EU,Fingerprint_95
176,TX000177,ACC000049,ACC000088,58.71,2025-02-27 09:30:59.344721,Smart Contract Interaction,0,0,BLOCK000177,301537,PoolA,2025-01-10 19:16:59.358697,Low,87,96.33,74,1585.63,43,30,12.697605894100043,2,1,104.73.151.12,DeviceC,1,US,Fingerprint_48
177,TX000178,ACC000216,ACC000191,75.23,2025-02-27 00:59:59.344721,Regular Transfer,0,1,BLOCK000178,592034,PoolA,2024-03-24 19:16:59.359776,Low,256,6074.48,63,1349.17,2,18,20.148689915164777,1,0,197.228.109.118,DeviceD,1,Africa,Fingerprint_215
178,TX000179,ACC000212,ACC000352,71.27,2025-02-27 07:31:59.344721,Regular Transfer,0,1,BLOCK000179,460550,PoolD,2024-09-25 19:16:59.359776,Low,8,1939.32,96,2890.19,76,31,19.826260568200013,7,1,63.48.126.208,DeviceC,1,US,Fingerprint_211
179,TX000180,ACC000234,ACC000251,39.84,2025-02-27 05:14:59.344721,Smart Contract Interaction,1,0,BLOCK000180,559392,PoolD,2024-08-08 19:16:59.359776,Low,216,6916.84,92,3419.84,36,2,9.971449351455435,10,1,117.46.81.47,DeviceC,0,Asia,Fingerprint_233
180,TX000181,ACC000365,ACC000417,7.7,2025-02-27 10:15:59.344721,Smart Contract Interaction,1,1,BLOCK000181,343377,PoolA,2024-03-22 19:16:59.359776,Medium,265,321.37,100,434.4,90,15,3.831532286000373,6,1,179.15.174.199,DeviceC,1,US,Fingerprint_364
181,TX000182,ACC000337,ACC000404,16.25,2025-02-27 06:11:59.344721,Regular Transfer,0,0,BLOCK000182,632294,PoolB,2024-09-29 19:16:59.359776,Low,17,2897.82,83,3399.55,96,11,5.607625698360351,8,1,108.75.170.140,DeviceC,1,Asia,Fingerprint_336
